cell_id,row_index,cell_type
62491774170950,105205,ePDAC
62491774171000,105206,mPDAC
62491774171050,105207,M2 Macrophage
62491774171100,105208,mPDAC
62491774171150,105209,CD4 T cells
62491774171200,105210,ePDAC
62491774171250,105211,ePDAC
62491774171300,105212,Endothelial cells
62491774171350,105213,qCAF
62491774171400,105214,CD4 T cells
62491774171450,105215,ePDAC
62491774171500,105216,ePDAC
62706522524100,105217,myCAFs
62706522524150,105218,Endothelial cells
62706522524200,105219,mPDAC
62706522524250,105220,mPDAC
62706522524300,105221,M2 Macrophage
62706522524350,105222,M2 Macrophage
62706522524400,105223,mPDAC
62706522524450,105224,M2 Macrophage
62706522524500,105225,mPDAC
62706522524550,105226,myCAFs
62706522524600,105227,M2 Macrophage
62706522524650,105228,mPDAC
62706522524700,105229,mPDAC
62706522524750,105230,apCAFs
62706522524800,105231,myCAFs
62706522524850,105232,myCAFs
62706522524900,105233,mPDAC
62706522524950,105234,Tregs
62706522525000,105235,mPDAC
62706522525050,105236,myCAFs
62706522525100,105237,mPDAC
62706522525150,105238,myCAFs
62706522525200,105239,M2 Macrophage
62706522525250,105240,Tregs
62706522525300,105241,mPDAC
62706522525350,105242,mPDAC
62706522525400,105243,mPDAC
62706522525450,105244,mPDAC
62706522525500,105245,M2 Macrophage
62706522525550,105246,myCAFs
62706522525600,105247,mPDAC
62706522525650,105248,ePDAC
62706522525700,105249,myCAFs
62706522525750,105250,M2 Macrophage
62706522525800,105251,myCAFs
62706522525850,105252,myCAFs
62706522525900,105253,mPDAC
62706522525950-1,105254,mPDAC
62706522526000-1,105255,apCAFs
62706522526050-1,105256,myCAFs
62706522526100-1,105257,myCAFs
62706522526150-1,105258,myCAFs
62706522526200-1,105259,mPDAC
62706522526250-1,105260,myCAFs
62706522526300-1,105261,mPDAC
62706522526350-1,105262,Effector CD4+ T cells
62706522526400-1,105263,mPDAC
62706522526450-1,105264,myCAFs
62706522526500-1,105265,Tregs
62706522526550-1,105266,myCAFs
62706522526600-1,105267,mPDAC
62706522526650-1,105268,mPDAC
62706522526700-1,105269,myCAFs
62706522526750-1,105270,mPDAC
62706522526800-1,105271,mPDAC
62706522526850-1,105272,myCAFs
62706522526900-1,105273,ePDAC
62706522526950-1,105274,mPDAC
62706522527000-1,105275,myCAFs
62706522527050-1,105276,M2 Macrophage
62706522527100-1,105277,mPDAC
62706522527150-1,105278,mPDAC
62706522527200-1,105279,myCAFs
62706522527250-1,105280,myCAFs
62706522527300-1,105281,myCAFs
62706522527350-1,105282,myCAFs
62706522527400-1,105283,mPDAC
62706522527450-1,105284,myCAFs
62706522527500-1,105285,myCAFs
62706522527550-1,105286,mPDAC
62706522527600-1,105287,myCAFs
62706522527650-1,105288,mPDAC
62706522527700-1,105289,mPDAC
62706522527750-1,105290,mPDAC
62706522527800-1,105291,mPDAC
62706522527850-1,105292,myCAFs
62706522527900-1,105293,ePDAC
62706522527950-1,105294,mPDAC
62706522528000-1,105295,iCAF
62706522528050-1,105296,mPDAC
62706522528100-1,105297,apCAFs
62706522528150-1,105298,mPDAC
62706522528200-1,105299,mPDAC
62706522528250-1,105300,myCAFs
62706522528300-1,105301,ePDAC
62706522528350-1,105302,myCAFs
62706522528400-1,105303,myCAFs
62706522528450-1,105304,apCAFs
62706522528500-1,105305,ePDAC
62706522528550-1,105306,CD4 T cells
62706522528600-1,105307,CD4 T cells
62706522528650-1,105308,mPDAC
62706522528700-1,105309,myCAFs
62706522528750-1,105310,myCAFs
62706522528800-1,105311,mPDAC
62706522528850-1,105312,mPDAC
62706522528900-1,105313,B cells
62706522528950-1,105314,mPDAC
62706522529000-1,105315,ePDAC
62706522529050-1,105316,myCAFs
62706522529100-1,105317,mPDAC
62706522529150-1,105318,B cells
62706522529200-1,105319,Endothelial cells
62706522529250-1,105320,mPDAC
62706522529300-1,105321,CD4 T cells
62706522529350-1,105322,myCAFs
62706522529400-1,105323,apCAFs
62706522529450-1,105324,myCAFs
62706522529500-1,105325,mPDAC
62706522529550-1,105326,mPDAC
62706522529600-1,105327,mPDAC
62706522529650-1,105328,ePDAC
62706522529700-1,105329,mPDAC
62706522529750-1,105330,mPDAC
62706522529800-1,105331,Endothelial cells
62706522529850-1,105332,mPDAC
62706522529900-1,105333,M2 Macrophage
62706522529950-1,105334,apCAFs
62706522530000-1,105335,mPDAC
62706522530050-1,105336,myCAFs
62706522530100-1,105337,mPDAC
62706522530150-1,105338,mPDAC
62706522530200-1,105339,mPDAC
62706522530250-1,105340,apCAFs
62706522530300-1,105341,mPDAC
62706522530350-1,105342,mPDAC
62706522530400-1,105343,myCAFs
62706522530450-1,105344,myCAFs
62706522530500-1,105345,myCAFs
62706522530550-1,105346,myCAFs
62706522530600-1,105347,myCAFs
62706522530650-1,105348,M2 Macrophage
62706522530700-1,105349,B cells
62706522530750-1,105350,mPDAC
62706522530800-1,105351,M2 Macrophage
62706522530850-1,105352,qCAF
62706522530900-1,105353,mPDAC
62706522530950-1,105354,ePDAC
62706522531000-1,105355,mPDAC
62706522531050-1,105356,mPDAC
62706522531100-1,105357,qCAF
62706522531150-1,105358,CD4 T cells
62706522531200-1,105359,ePDAC
62706522531250-1,105360,Endothelial cells
62706522531300-1,105361,mPDAC
62706522531350-1,105362,mPDAC
62706522531400-1,105363,qCAF
62706522531450-1,105364,myCAFs
62706522531500-1,105365,myCAFs
62706522531550-1,105366,myCAFs
62706522531600-1,105367,M2 Macrophage
62706522531650-1,105368,mPDAC
62706522531700-1,105369,ePDAC
62706522531750-1,105370,mPDAC
62706522531800-1,105371,M2 Macrophage
62706522531850-1,105372,myCAFs
62706522531900-1,105373,myCAFs
62706522531950-1,105374,myCAFs
62706522532000-1,105375,myCAFs
62706522532050-1,105376,myCAFs
62706522532100-1,105377,myCAFs
62706522532150-1,105378,myCAFs
62706522532200-1,105379,myCAFs
62706522532250-1,105380,myCAFs
62706522532300-1,105381,myCAFs
62706522532350-1,105382,myCAFs
62706522532400-1,105383,qCAF
62706522532450-1,105384,myCAFs
62706522532500-1,105385,CD4 T cells
62706522532550-1,105386,mPDAC
62706522532600-1,105387,myCAFs
62706522532650-1,105388,mPDAC
62706522532700-1,105389,myCAFs
62706522532750-1,105390,myCAFs
62706522532800-1,105391,myCAFs
62706522532850-1,105392,qCAF
62706522532900-1,105393,mPDAC
62706522532950-1,105394,mPDAC
62706522533000-1,105395,myCAFs
62706522533050-1,105396,B cells
62706522533100-1,105397,mPDAC
62706522533150-1,105398,myCAFs
62706522533200-1,105399,myCAFs
62706522533250-1,105400,myCAFs
62706522533300-1,105401,myCAFs
62706522533350-1,105402,ePDAC
62706522533400-1,105403,mPDAC
62706522533450-1,105404,M2 Macrophage
62706522533500-1,105405,M2 Macrophage
62706522533550-1,105406,myCAFs
62706522533600-1,105407,Endothelial cells
62706522533650-1,105408,qCAF
62706522533700-1,105409,mPDAC
62706522533750-1,105410,mPDAC
62706522533800-1,105411,myCAFs
62706522533850-1,105412,mPDAC
62706522533900-1,105413,ePDAC
62706522533950-1,105414,mPDAC
62706522534000-1,105415,myCAFs
62706522534050-1,105416,myCAFs
62706522534100-1,105417,mPDAC
62706522534150-1,105418,apCAFs
62706522534200-1,105419,CD4 T cells
62706522534250-1,105420,ePDAC
62706522534300-1,105421,mPDAC
62706522534350-1,105422,mPDAC
62706522534400-1,105423,ePDAC
62706522534450-1,105424,qCAF
62706522534500-1,105425,mPDAC
62706522534550-1,105426,mPDAC
62706522534600-1,105427,apCAFs
62706522534650-1,105428,apCAFs
62706522534700-1,105429,ePDAC
62706522534750-1,105430,ePDAC
62706522534800-1,105431,ePDAC
62706522534850-1,105432,mPDAC
62706522534900-1,105433,M2 Macrophage
62706522534950-1,105434,mPDAC
62706522535000-1,105435,ePDAC
62706522535050-1,105436,mPDAC
62706522535100-1,105437,ePDAC
62706522535150-1,105438,CD4 T cells
62706522535200-1,105439,ePDAC
62706522535250-1,105440,mPDAC
62706522535300-1,105441,qCAF
62706522535350-1,105442,mPDAC
62706522535400-1,105443,ePDAC
62706522535450-1,105444,mPDAC
62706522535500-1,105445,ePDAC
62706522535550,105446,qCAF
62706522535600,105447,qCAF
62706522535650,105448,mPDAC
62706522535700,105449,ePDAC
62706522535750,105450,ePDAC
62706522535800,105451,mPDAC
62706522535850,105452,ePDAC
62706522535900,105453,mPDAC
62706522535950,105454,ePDAC
62706522536000,105455,apCAFs
62706522536050,105456,ePDAC
62706522536100,105457,B cells
62706522536150,105458,mPDAC
62706522536200,105459,ePDAC
62706522536250,105460,ePDAC
62706522536300,105461,apCAFs
62921270888900,105462,ePDAC
62921270888950,105463,ePDAC
62921270889000,105464,M2 Macrophage
62921270889050,105465,mPDAC
62921270889100,105466,myCAFs
62921270889150,105467,mPDAC
62921270889200,105468,myCAFs
62921270889250,105469,myCAFs
62921270889300,105470,M2 Macrophage
62921270889350,105471,Endothelial cells
62921270889400,105472,mPDAC
62921270889450,105473,Endothelial cells
62921270889500,105474,mPDAC
62921270889550,105475,mPDAC
62921270889600,105476,myCAFs
62921270889650,105477,myCAFs
62921270889700,105478,ePDAC
62921270889750,105479,Effector CD4+ T cells
62921270889800,105480,mPDAC
62921270889850,105481,myCAFs
62921270889900,105482,ePDAC
62921270889950,105483,mPDAC
62921270890000,105484,Endothelial cells
62921270890050,105485,ePDAC
62921270890100,105486,ePDAC
62921270890150,105487,ePDAC
62921270890200,105488,mPDAC
62921270890250,105489,M2 Macrophage
62921270890300,105490,myCAFs
62921270890350,105491,mPDAC
62921270890400,105492,B cells
62921270890450,105493,mPDAC
62921270890500,105494,iCAF
62921270890550,105495,ePDAC
62921270890600,105496,mPDAC
62921270890650-1,105497,qCAF
62921270890700-1,105498,M2 Macrophage
62921270890750-1,105499,myCAFs
62921270890800-1,105500,ePDAC
62921270890850-1,105501,Endothelial cells
62921270890900-1,105502,myCAFs
62921270890950-1,105503,mPDAC
62921270891000-1,105504,myCAFs
62921270891050-1,105505,Tregs
62921270891100-1,105506,mPDAC
62921270891150-1,105507,mPDAC
62921270891200-1,105508,myCAFs
62921270891250-1,105509,mPDAC
62921270891300-1,105510,mPDAC
62921270891350-1,105511,qCAF
62921270891400-1,105512,myCAFs
62921270891450-1,105513,qCAF
62921270891500-1,105514,Tregs
62921270891550-1,105515,ePDAC
62921270891600-1,105516,mPDAC
62921270891650-1,105517,myCAFs
62921270891700-1,105518,mPDAC
62921270891750-1,105519,myCAFs
62921270891800-1,105520,mPDAC
62921270891850-1,105521,myCAFs
62921270891900-1,105522,myCAFs
62921270891950-1,105523,myCAFs
62921270892000-1,105524,myCAFs
62921270892050-1,105525,myCAFs
62921270892100-1,105526,myCAFs
62921270892150-1,105527,myCAFs
62921270892200-1,105528,mPDAC
62921270892250-1,105529,myCAFs
62921270892300-1,105530,myCAFs
62921270892350-1,105531,myCAFs
62921270892400-1,105532,ePDAC
62921270892450-1,105533,M2 Macrophage
62921270892500-1,105534,ePDAC
62921270892550-1,105535,mPDAC
62921270892600-1,105536,ePDAC
62921270892650-1,105537,myCAFs
62921270892700-1,105538,myCAFs
62921270892750-1,105539,mPDAC
62921270892800-1,105540,mPDAC
62921270892850-1,105541,mPDAC
62921270892900-1,105542,qCAF
62921270892950-1,105543,Endothelial cells
62921270893000-1,105544,apCAFs
62921270893050-1,105545,mPDAC
62921270893100-1,105546,myCAFs
62921270893150-1,105547,mPDAC
62921270893200-1,105548,myCAFs
62921270893250-1,105549,myCAFs
62921270893300-1,105550,myCAFs
62921270893350-1,105551,CD4 T cells
62921270893400-1,105552,mPDAC
62921270893450-1,105553,mPDAC
62921270893500-1,105554,mPDAC
62921270893550-1,105555,mPDAC
62921270893600-1,105556,mPDAC
62921270893650-1,105557,myCAFs
62921270893700-1,105558,myCAFs
62921270893750-1,105559,mPDAC
62921270893800-1,105560,Tregs
62921270893850-1,105561,myCAFs
62921270893900-1,105562,mPDAC
62921270893950-1,105563,qCAF
62921270894000-1,105564,ePDAC
62921270894050-1,105565,myCAFs
62921270894100-1,105566,mPDAC
62921270894150-1,105567,mPDAC
62921270894200-1,105568,qCAF
62921270894250-1,105569,myCAFs
62921270894300-1,105570,M2 Macrophage
62921270894350-1,105571,ePDAC
62921270894400-1,105572,apCAFs
62921270894450-1,105573,myCAFs
62921270894500-1,105574,ePDAC
62921270894550-1,105575,mPDAC
62921270894600-1,105576,mPDAC
62921270894650-1,105577,mPDAC
62921270894700-1,105578,mPDAC
62921270894750-1,105579,Tregs
62921270894800-1,105580,ePDAC
62921270894850-1,105581,mPDAC
62921270894900-1,105582,mPDAC
62921270894950-1,105583,ePDAC
62921270895000-1,105584,apCAFs
62921270895050-1,105585,ePDAC
62921270895100-1,105586,myCAFs
62921270895150-1,105587,ePDAC
62921270895200-1,105588,mPDAC
62921270895250-1,105589,myCAFs
62921270895300-1,105590,qCAF
62921270895350-1,105591,mPDAC
62921270895400-1,105592,ePDAC
62921270895450-1,105593,mPDAC
62921270895500-1,105594,ePDAC
62921270895550-1,105595,myCAFs
62921270895600-1,105596,myCAFs
62921270895650-1,105597,myCAFs
62921270895700-1,105598,qCAF
62921270895750-1,105599,myCAFs
62921270895800-1,105600,mPDAC
62921270895850-1,105601,mPDAC
62921270895900-1,105602,myCAFs
62921270895950-1,105603,myCAFs
62921270896000-1,105604,apCAFs
62921270896050-1,105605,mPDAC
62921270896100-1,105606,mPDAC
62921270896150-1,105607,qCAF
62921270896200-1,105608,mPDAC
62921270896250-1,105609,mPDAC
62921270896300-1,105610,myCAFs
62921270896350-1,105611,mPDAC
62921270896400-1,105612,myCAFs
62921270896450-1,105613,mPDAC
62921270896500-1,105614,myCAFs
62921270896550-1,105615,myCAFs
62921270896600-1,105616,myCAFs
62921270896650-1,105617,Effector CD4+ T cells
62921270896700-1,105618,myCAFs
62921270896750-1,105619,myCAFs
62921270896800-1,105620,mPDAC
62921270896850-1,105621,mPDAC
62921270896900-1,105622,myCAFs
62921270896950-1,105623,myCAFs
62921270897000-1,105624,M2 Macrophage
62921270897050-1,105625,myCAFs
62921270897100-1,105626,NK cells
62921270897150-1,105627,myCAFs
62921270897200-1,105628,myCAFs
62921270897250-1,105629,myCAFs
62921270897300-1,105630,mPDAC
62921270897350-1,105631,iCAF
62921270897400-1,105632,myCAFs
62921270897450-1,105633,mPDAC
62921270897500-1,105634,ePDAC
62921270897550-1,105635,myCAFs
62921270897600-1,105636,mPDAC
62921270897650-1,105637,myCAFs
62921270897700-1,105638,ePDAC
62921270897750-1,105639,mPDAC
62921270897800-1,105640,myCAFs
62921270897850-1,105641,mPDAC
62921270897900-1,105642,myCAFs
62921270897950-1,105643,myCAFs
62921270898000-1,105644,qCAF
62921270898050-1,105645,mPDAC
62921270898100-1,105646,myCAFs
62921270898150-1,105647,myCAFs
62921270898200-1,105648,myCAFs
62921270898250-1,105649,myCAFs
62921270898300-1,105650,NK cells
62921270898350-1,105651,ePDAC
62921270898400-1,105652,myCAFs
62921270898450-1,105653,ePDAC
62921270898500-1,105654,apCAFs
62921270898550-1,105655,mPDAC
62921270898600-1,105656,mPDAC
62921270898650-1,105657,myCAFs
62921270898700-1,105658,myCAFs
62921270898750-1,105659,Endothelial cells
62921270898800-1,105660,mPDAC
62921270898850-1,105661,mPDAC
62921270898900-1,105662,apCAFs
62921270898950-1,105663,iCAF
62921270899000-1,105664,qCAF
62921270899050-1,105665,myCAFs
62921270899100-1,105666,mPDAC
62921270899150-1,105667,mPDAC
62921270899200-1,105668,mPDAC
62921270899250-1,105669,Endothelial cells
62921270899300-1,105670,mPDAC
62921270899350-1,105671,M2 Macrophage
62921270899400-1,105672,M2 Macrophage
62921270899450-1,105673,M2 Macrophage
62921270899500-1,105674,Endothelial cells
62921270899550-1,105675,ePDAC
62921270899600-1,105676,apCAFs
62921270899650-1,105677,mPDAC
62921270899700-1,105678,myCAFs
62921270899750-1,105679,mPDAC
62921270899800-1,105680,qCAF
62921270899850-1,105681,apCAFs
62921270899900-1,105682,mPDAC
62921270899950-1,105683,mPDAC
62921270900000-1,105684,ePDAC
62921270900050-1,105685,ePDAC
62921270900100-1,105686,mPDAC
62921270900150-1,105687,ePDAC
62921270900200-1,105688,mPDAC
62921270900250-1,105689,mPDAC
62921270900300-1,105690,M2 Macrophage
62921270900350,105691,mPDAC
62921270900400,105692,ePDAC
62921270900450,105693,ePDAC
62921270900500,105694,qCAF
62921270900550,105695,ePDAC
62921270900600,105696,M2 Macrophage
62921270900650,105697,Effector CD4+ T cells
62921270900700,105698,myCAFs
62921270900750,105699,ePDAC
62921270900800,105700,ePDAC
62921270900850,105701,M2 Macrophage
62921270900900,105702,Endothelial cells
62921270900950,105703,ePDAC
62921270901000,105704,ePDAC
62921270901050,105705,ePDAC
62921270901100,105706,ePDAC
63136019253700,105707,M2 Macrophage
63136019253750,105708,mPDAC
63136019253800,105709,mPDAC
63136019253850,105710,mPDAC
63136019253900,105711,ePDAC
63136019253950,105712,mPDAC
63136019254000,105713,apCAFs
63136019254050,105714,M2 Macrophage
63136019254100,105715,Endothelial cells
63136019254150,105716,Endothelial cells
63136019254200,105717,myCAFs
63136019254250,105718,Endothelial cells
63136019254300,105719,mPDAC
63136019254350,105720,myCAFs
63136019254400,105721,Endothelial cells
63136019254450,105722,ePDAC
63136019254500,105723,myCAFs
63136019254550,105724,M2 Macrophage
63136019254600,105725,myCAFs
63136019254650,105726,myCAFs
63136019254700,105727,mPDAC
63136019254750,105728,M2 Macrophage
63136019254800,105729,myCAFs
63136019254850,105730,M2 Macrophage
63136019254900,105731,myCAFs
63136019254950,105732,mPDAC
63136019255000,105733,myCAFs
63136019255050,105734,apCAFs
63136019255100,105735,ePDAC
63136019255150,105736,myCAFs
63136019255200,105737,mPDAC
63136019255250,105738,mPDAC
63136019255300,105739,myCAFs
63136019255350-1,105740,mPDAC
63136019255400-1,105741,ePDAC
63136019255450-1,105742,myCAFs
63136019255500-1,105743,M2 Macrophage
63136019255550-1,105744,qCAF
63136019255600-1,105745,B cells
63136019255650-1,105746,ePDAC
63136019255700-1,105747,mPDAC
63136019255750-1,105748,mPDAC
63136019255800-1,105749,B cells
63136019255850-1,105750,myCAFs
63136019255900-1,105751,myCAFs
63136019255950-1,105752,mPDAC
63136019256000-1,105753,mPDAC
63136019256050-1,105754,mPDAC
63136019256100-1,105755,Endothelial cells
63136019256150-1,105756,myCAFs
63136019256200-1,105757,Tregs
63136019256250-1,105758,myCAFs
63136019256300-1,105759,myCAFs
63136019256350-1,105760,ePDAC
63136019256400-1,105761,ePDAC
63136019256450-1,105762,myCAFs
63136019256500-1,105763,myCAFs
63136019256550-1,105764,Endothelial cells
63136019256600-1,105765,mPDAC
63136019256650-1,105766,mPDAC
63136019256700-1,105767,myCAFs
63136019256750-1,105768,mPDAC
63136019256800-1,105769,ePDAC
63136019256850-1,105770,myCAFs
63136019256900-1,105771,mPDAC
63136019256950-1,105772,mPDAC
63136019257000-1,105773,myCAFs
63136019257050-1,105774,mPDAC
63136019257100-1,105775,ePDAC
63136019257150-1,105776,myCAFs
63136019257200-1,105777,iCAF
63136019257250-1,105778,ePDAC
63136019257300-1,105779,mPDAC
63136019257350-1,105780,myCAFs
63136019257400-1,105781,mPDAC
63136019257450-1,105782,Endothelial cells
63136019257500-1,105783,myCAFs
63136019257550-1,105784,mPDAC
63136019257600-1,105785,myCAFs
63136019257650-1,105786,qCAF
63136019257700-1,105787,mPDAC
63136019257750-1,105788,mPDAC
63136019257800-1,105789,ePDAC
63136019257850-1,105790,mPDAC
63136019257900-1,105791,Endothelial cells
63136019257950-1,105792,myCAFs
63136019258000-1,105793,ePDAC
63136019258050-1,105794,myCAFs
63136019258100-1,105795,mPDAC
63136019258150-1,105796,ePDAC
63136019258200-1,105797,mPDAC
63136019258250-1,105798,mPDAC
63136019258300-1,105799,qCAF
63136019258350-1,105800,myCAFs
63136019258400-1,105801,myCAFs
63136019258450-1,105802,Tregs
63136019258500-1,105803,M2 Macrophage
63136019258550-1,105804,CD4 T cells
63136019258600-1,105805,Effector CD4+ T cells
63136019258650-1,105806,myCAFs
63136019258700-1,105807,myCAFs
63136019258750-1,105808,mPDAC
63136019258800-1,105809,myCAFs
63136019258850-1,105810,NK cells
63136019258900-1,105811,myCAFs
63136019258950-1,105812,Tregs
63136019259000-1,105813,myCAFs
63136019259050-1,105814,mPDAC
63136019259100-1,105815,M2 Macrophage
63136019259150-1,105816,mPDAC
63136019259200-1,105817,ePDAC
63136019259250-1,105818,qCAF
63136019259300-1,105819,ePDAC
63136019259350-1,105820,ePDAC
63136019259400-1,105821,mPDAC
63136019259450-1,105822,ePDAC
63136019259500-1,105823,Endothelial cells
63136019259550-1,105824,mPDAC
63136019259600-1,105825,mPDAC
63136019259650-1,105826,Effector CD4+ T cells
63136019259700-1,105827,apCAFs
63136019259750-1,105828,ePDAC
63136019259800-1,105829,mPDAC
63136019259850-1,105830,apCAFs
63136019259900-1,105831,myCAFs
63136019259950-1,105832,myCAFs
63136019260000-1,105833,myCAFs
63136019260050-1,105834,myCAFs
63136019260100-1,105835,mPDAC
63136019260150-1,105836,myCAFs
63136019260200-1,105837,mPDAC
63136019260250-1,105838,myCAFs
63136019260300-1,105839,myCAFs
63136019260350-1,105840,ePDAC
63136019260400-1,105841,ePDAC
63136019260450-1,105842,mPDAC
63136019260500-1,105843,qCAF
63136019260550-1,105844,myCAFs
63136019260600-1,105845,Effector CD4+ T cells
63136019260650-1,105846,myCAFs
63136019260700-1,105847,mPDAC
63136019260750-1,105848,myCAFs
63136019260800-1,105849,myCAFs
63136019260850-1,105850,ePDAC
63136019260900-1,105851,myCAFs
63136019260950-1,105852,myCAFs
63136019261000-1,105853,myCAFs
63136019261050-1,105854,myCAFs
63136019261100-1,105855,myCAFs
63136019261150-1,105856,myCAFs
63136019261200-1,105857,myCAFs
63136019261250-1,105858,myCAFs
63136019261300-1,105859,myCAFs
63136019261350-1,105860,myCAFs
63136019261400-1,105861,myCAFs
63136019261450-1,105862,M2 Macrophage
63136019261500-1,105863,myCAFs
63136019261550-1,105864,myCAFs
63136019261600-1,105865,myCAFs
63136019261650-1,105866,myCAFs
63136019261700-1,105867,myCAFs
63136019261750-1,105868,myCAFs
63136019261800-1,105869,mPDAC
63136019261850-1,105870,mPDAC
63136019261900-1,105871,myCAFs
63136019261950-1,105872,myCAFs
63136019262000-1,105873,mPDAC
63136019262050-1,105874,myCAFs
63136019262100-1,105875,mPDAC
63136019262150-1,105876,mPDAC
63136019262200-1,105877,myCAFs
63136019262250-1,105878,mPDAC
63136019262300-1,105879,qCAF
63136019262350-1,105880,myCAFs
63136019262400-1,105881,M2 Macrophage
63136019262450-1,105882,B cells
63136019262500-1,105883,M2 Macrophage
63136019262550-1,105884,qCAF
63136019262600-1,105885,Tregs
63136019262650-1,105886,ePDAC
63136019262700-1,105887,myCAFs
63136019262750-1,105888,myCAFs
63136019262800-1,105889,M2 Macrophage
63136019262850-1,105890,myCAFs
63136019262900-1,105891,ePDAC
63136019262950-1,105892,mPDAC
63136019263000-1,105893,Endothelial cells
63136019263050-1,105894,ePDAC
63136019263100-1,105895,mPDAC
63136019263150-1,105896,myCAFs
63136019263200-1,105897,Endothelial cells
63136019263250-1,105898,ePDAC
63136019263300-1,105899,ePDAC
63136019263350-1,105900,Tregs
63136019263400-1,105901,mPDAC
63136019263450-1,105902,mPDAC
63136019263500-1,105903,Tregs
63136019263550-1,105904,qCAF
63136019263600-1,105905,mPDAC
63136019263650-1,105906,CD4 T cells
63136019263700-1,105907,qCAF
63136019263750-1,105908,ePDAC
63136019263800-1,105909,mPDAC
63136019263850-1,105910,myCAFs
63136019263900-1,105911,mPDAC
63136019263950-1,105912,mPDAC
63136019264000-1,105913,mPDAC
63136019264050-1,105914,apCAFs
63136019264100-1,105915,mPDAC
63136019264150-1,105916,apCAFs
63136019264200-1,105917,mPDAC
63136019264250-1,105918,iCAF
63136019264300-1,105919,mPDAC
63136019264350-1,105920,ePDAC
63136019264400-1,105921,ePDAC
63136019264450-1,105922,apCAFs
63136019264500-1,105923,ePDAC
63136019264550-1,105924,myCAFs
63136019264600-1,105925,myCAFs
63136019264650-1,105926,ePDAC
63136019264700-1,105927,ePDAC
63136019264750-1,105928,apCAFs
63136019264800-1,105929,ePDAC
63136019264850-1,105930,Effector CD4+ T cells
63136019264900-1,105931,ePDAC
63136019264950-1,105932,myCAFs
63136019265000-1,105933,NK cells
63136019265050-1,105934,ePDAC
63136019265100-1,105935,apCAFs
63136019265150,105936,iCAF
63136019265200,105937,qCAF
63136019265250,105938,iCAF
63136019265300,105939,mPDAC
63136019265350,105940,M2 Macrophage
63136019265400,105941,M2 Macrophage
63136019265450,105942,mPDAC
63136019265500,105943,B cells
63136019265550,105944,ePDAC
63136019265600,105945,M2 Macrophage
63136019265650,105946,mPDAC
63136019265700,105947,ePDAC
63136019265750,105948,qCAF
63136019265800,105949,iCAF
63136019265850,105950,ePDAC
63136019265900,105951,ePDAC
63350767618550,105952,B cells
63350767618600,105953,myCAFs
63350767618650,105954,myCAFs
63350767618700,105955,mPDAC
63350767618750,105956,mPDAC
63350767618800,105957,M2 Macrophage
63350767618850,105958,Endothelial cells
63350767618900,105959,B cells
63350767618950,105960,mPDAC
63350767619000,105961,ePDAC
63350767619050,105962,mPDAC
63350767619100,105963,mPDAC
63350767619150,105964,mPDAC
63350767619200,105965,mPDAC
63350767619250,105966,myCAFs
63350767619300,105967,mPDAC
63350767619350,105968,mPDAC
63350767619400,105969,mPDAC
63350767619450,105970,mPDAC
63350767619500,105971,M2 Macrophage
63350767619550,105972,myCAFs
63350767619600,105973,mPDAC
63350767619650,105974,myCAFs
63350767619700,105975,mPDAC
63350767619750,105976,Tregs
63350767619800,105977,mPDAC
63350767619850,105978,mPDAC
63350767619900,105979,B cells
63350767619950,105980,mPDAC
63350767620000-1,105981,mPDAC
63350767620050-1,105982,ePDAC
63350767620100-1,105983,myCAFs
63350767620150-1,105984,myCAFs
63350767620200-1,105985,myCAFs
63350767620250-1,105986,mPDAC
63350767620300-1,105987,ePDAC
63350767620350-1,105988,mPDAC
63350767620400-1,105989,mPDAC
63350767620450-1,105990,mPDAC
63350767620500-1,105991,Tregs
63350767620550-1,105992,Tregs
63350767620600-1,105993,mPDAC
63350767620650-1,105994,mPDAC
63350767620700-1,105995,mPDAC
63350767620750-1,105996,mPDAC
63350767620800-1,105997,mPDAC
63350767620850-1,105998,ePDAC
63350767620900-1,105999,mPDAC
63350767620950-1,106000,M2 Macrophage
63350767621000-1,106001,B cells
63350767621050-1,106002,myCAFs
63350767621100-1,106003,ePDAC
63350767621150-1,106004,myCAFs
63350767621200-1,106005,myCAFs
63350767621250-1,106006,myCAFs
63350767621300-1,106007,myCAFs
63350767621350-1,106008,mPDAC
63350767621400-1,106009,myCAFs
63350767621450-1,106010,myCAFs
63350767621500-1,106011,mPDAC
63350767621550-1,106012,mPDAC
63350767621600-1,106013,mPDAC
63350767621650-1,106014,myCAFs
63350767621700-1,106015,mPDAC
63350767621750-1,106016,M2 Macrophage
63350767621800-1,106017,myCAFs
63350767621850-1,106018,mPDAC
63350767621900-1,106019,mPDAC
63350767621950-1,106020,myCAFs
63350767622000-1,106021,CD4 T cells
63350767622050-1,106022,apCAFs
63350767622100-1,106023,M2 Macrophage
63350767622150-1,106024,myCAFs
63350767622200-1,106025,myCAFs
63350767622250-1,106026,myCAFs
63350767622300-1,106027,mPDAC
63350767622350-1,106028,myCAFs
63350767622400-1,106029,myCAFs
63350767622450-1,106030,myCAFs
63350767622500-1,106031,myCAFs
63350767622550-1,106032,mPDAC
63350767622600-1,106033,mPDAC
63350767622650-1,106034,myCAFs
63350767622700-1,106035,mPDAC
63350767622750-1,106036,CD4 T cells
63350767622800-1,106037,ePDAC
63350767622850-1,106038,mPDAC
